2310083,Habeeb Ur Rahman,CSE,7,78.370003,CS1101|CS1103|CS1105|CS1107|CS2110|CS2101|CS2107|CS2108|CS2102|CS2106|CS3107|CS3109|CS3102|CS3103|CS4104|CS4108|CS4110|CS4109|CS5109|CS5105|CS5108|CS5102|CS5107|CS6101|CS6105|CS6110|CS6104,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,8.110000,fy2uaof@gmail.com,1
2310084,Haridharan E,CSE,7,64.419998,CS1105|CS1108|CS1106|CS1101|CS1109|CS2109|CS2108|CS2103|CS2101|CS2105|CS2107|CS3107|CS3104|CS3110|CS3102|CS3109|CS3108|CS4108|CS4101|CS4103|CS4104|CS4107|CS4109|CS5103|CS5110|CS5106|CS5101|CS6109|CS6108|CS6107|CS6110|CS6101,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,8.410000,xhsc32@gmail.com,1
2310085,Hariharan R S,CSE,7,94.589996,CS1103|CS1105|CS1108|CS1109|CS2109|CS2105|CS2101|CS2102|CS2103|CS3102|CS3105|CS3104|CS3101|CS3108|CS3106|CS4107|CS4103|CS4110|CS4109|CS4106|CS4108|CS5108|CS5103|CS5101|CS5110|CS5107|CS6102|CS6103|CS6110|CS6104,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,10.000000,82a3ok@gmail.com,1
2310086,Harikumar G,CSE,7,72.279999,CS1109|CS1101|CS1107|CS1106|CS2102|CS2109|CS2103|CS2105|CS2106|CS2104|CS3110|CS3104|CS3105|CS3103|CS3102|CS4110|CS4108|CS4107|CS4105|CS4102|CS5103|CS5101|CS5110|CS5109|CS5102|CS6101|CS6105|CS6108|CS6102|CS6107|CS6106,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,9.200000,71t8@gmail.com,1
2310087,Harini Gomathi M,CSE,7,80.959999,CS1108|CS1106|CS1104|CS1105|CS1102|CS1110|CS2109|CS2106|CS2101|CS2107|CS3108|CS3104|CS3109|CS3106|CS3102|CS4108|CS4103|CS4104|CS4101|CS4102|CS5101|CS5106|CS5109|CS5102|CS5108|CS5110|CS6106|CS6110|CS6109|CS6101,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,7.730000,ovjhl@gmail.com,1
2310088,Hariprasath Muruganandham,CSE,7,62.299999,CS1105|CS1101|CS1109|CS1107|CS2107|CS2103|CS2108|CS2109|CS3109|CS3110|CS3106|CS3102|CS3104|CS3107|CS4103|CS4104|CS4109|CS4108|CS5109|CS5106|CS5104|CS5101|CS6107|CS6105|CS6101|CS6102|CS6108,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,5.940000,blxt4q@gmail.com,1
2310089,Harishwar Kalaiselvan,CSE,7,95.230003,CS1110|CS1104|CS1108|CS1106|CS2101|CS2108|CS2107|CS2102|CS2109|CS2105|CS3106|CS3107|CS3101|CS3102|CS4103|CS4101|CS4108|CS4110|CS4109|CS4102|CS5105|CS5107|CS5109|CS5103|CS6106|CS6105|CS6101|CS6109,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,7.860000,aj9u@gmail.com,1
2310090,Harrish A C,CSE,7,62.720001,CS1102|CS1110|CS1108|CS1106|CS2107|CS2108|CS2105|CS2102|CS3101|CS3103|CS3102|CS3109|CS3106|CS3108|CS4106|CS4109|CS4110|CS4102|CS5102|CS5109|CS5106|CS5107|CS6108|CS6107|CS6105|CS6102,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,10.000000,wuka10g@gmail.com,1
2310091,Hasan Kumar S,CSE,7,88.050003,CS1104|CS1107|CS1101|CS1102|CS2108|CS2103|CS2105|CS2101|CS2107|CS2109|CS3102|CS3103|CS3110|CS3109|CS3107|CS4103|CS4110|CS4101|CS4109|CS4105|CS5110|CS5104|CS5106|CS5109|CS5107|CS5102|CS6101|CS6102|CS6103|CS6108|CS6107,CS7104|CS7103|CS7110|CS7109,CS7104S2|CS7103S2|CS7110S2|CS7109S2,NULL,7.080000,hj3fdh@gmail.com,1
2310092,Hema Latha,ECE,1,77.699997,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,za0x9@gmail.com,1
2310093,Jagadeeshwar Manoharan,ECE,1,62.919998,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,3mo1@gmail.com,1
2310094,Jaya Suriya Jagadeeswaran,ECE,1,89.830002,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,u7pxtievqa@gmail.com,1
2310095,Jeeva S,ECE,1,67.150002,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,91xru@gmail.com,1
2310096,Jemuel Shervin N,ECE,1,96.739998,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,73fxw@gmail.com,1
2310097,Jithesh R,ECE,1,68.510002,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,9p9iz3mxaz@gmail.com,1
2310098,Joshua Mathew,ECE,1,82.279999,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,sya2@gmail.com,1
2310099,Kaarthikeyan M S,ECE,1,81.980003,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,yk4rx2qvc@gmail.com,1
2310100,Kapil Raj,ECE,1,68.650002,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,ens8brqd@gmail.com,1
2310101,Karan Swaminathan,ECE,1,72.110001,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,94ugyvr@gmail.com,1
2310102,Karthik S,ECE,1,73.220001,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,qcaxw581m1@gmail.com,1
2310103,Keerthi Varshini K,ECE,1,73.750000,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,987ibje@gmail.com,1
2310104,Kishan P,ECE,1,61.180000,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,ztp5v80dk@gmail.com,1
2310105,Kishore Kumar M,ECE,1,76.239998,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,u9gxbd@gmail.com,1
2310106,Kishore Varshan K,ECE,1,70.430000,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S3|EC1101S3|EC1110S2|EC1109S3,NULL,0.000000,qpe69jyp@gmail.com,1
2310107,Krishanth Krishi,ECE,1,71.120003,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S2|EC1101S2|EC1110S1|EC1109S2,NULL,0.000000,6xabok@gmail.com,1
2310108,Logesh G,ECE,1,65.769997,NULL,EC1102|EC1101|EC1110|EC1109,EC1102S2|EC1101S2|EC1110S1|EC1109S2,NULL,0.000000,ecfsc@gmail.com,1
2310109,Lokesh Vishnu W V,ECE,1,70.139999,NULL,EC1102|EC1101|EC1110,EC1102S2|EC1101S2|EC1110S1,NULL,0.000000,cdqit5@gmail.com,1
2310110,Mahima M,ECE,1,77.129997,NULL,NULL,NULL,NULL,0.000000,okchvloa@gmail.com,1
2310111,Manikandan J,ECE,1,65.239998,NULL,NULL,NULL,NULL,0.000000,vunqp@gmail.com,1
2310112,Manojkumar G,ECE,1,71.250000,NULL,NULL,NULL,NULL,0.000000,v7cfd@gmail.com,1
2310113,Mithileshwaran E,ECE,3,67.309998,EC1108|EC1101|EC1102|EC1104|EC2106|EC2109|EC2107|EC2105,NULL,NULL,NULL,6.330000,hgkx2@gmail.com,1
2310114,Mithun Kishore M,ECE,3,95.500000,EC1109|EC1107|EC1106|EC1102|EC1110|EC2110|EC2101|EC2107|EC2102,NULL,NULL,NULL,10.000000,etbz2qsdp8@gmail.com,1
2310115,Mithuneswaran Gokulakrishnan,ECE,3,80.930000,EC1103|EC1104|EC1108|EC1109|EC2110|EC2109|EC2105|EC2106,NULL,NULL,NULL,7.270000,8dv306yi@gmail.com,1
2310116,Nachiket R,ECE,3,66.900002,EC1101|EC1108|EC1106|EC1110|EC2103|EC2109|EC2101|EC2102|EC2105,NULL,NULL,NULL,7.470000,dra0rg7@gmail.com,1
2310117,Nandhini S,ECE,3,65.839996,EC1103|EC1108|EC1102|EC1107|EC1105|EC2108|EC2104|EC2109|EC2110|EC2103,NULL,NULL,NULL,4.520000,4oj4h3570@gmail.com,1
2310118,Naveen Kumar N,ECE,3,80.129997,EC1105|EC1103|EC1101|EC1107|EC1109|EC1102|EC2105|EC2110|EC2109|EC2104,NULL,NULL,NULL,4.550000,v44o9hhu2y@gmail.com,1
2310119,Nikhil S,ECE,3,74.349998,EC1107|EC1105|EC1106|EC1109|EC1103|EC1110|EC2103|EC2110|EC2102|EC2101,NULL,NULL,NULL,10.000000,dgx453f@gmail.com,1
2310120,Noorul Ameer C,ECE,3,82.349998,EC1110|EC1105|EC1101|EC1104|EC1109|EC1107|EC2101|EC2109|EC2104|EC2102|EC2108,NULL,NULL,NULL,9.060000,vt7yz@gmail.com,1
2310121,Palaniappan M,ECE,3,65.190002,EC1109|EC1104|EC1110|EC1106|EC1105|EC2105|EC2101|EC2106|EC2103|EC2109|EC2107,NULL,NULL,NULL,6.940000,kv04gf23@gmail.com,1
2310122,Parthiban R,ECE,3,59.099998,EC1109|EC1101|EC1110|EC1102|EC1103|EC1105|EC2110|EC2108|EC2105|EC2109|EC2101|EC2102,NULL,NULL,NULL,7.460000,t2kr91w8@gmail.com,1
2310123,Pradeep K,ECE,3,84.690002,EC1110|EC1105|EC1106|EC1109|EC1101|EC2109|EC2101|EC2110|EC2106,NULL,NULL,NULL,7.330000,2b6u@gmail.com,1
2310124,Prakash R,ECE,3,60.840000,EC1104|EC1109|EC1103|EC1107|EC1106|EC2108|EC2105|EC2104|EC2107|EC2109|EC2101,NULL,NULL,NULL,7.800000,tommuv29gr@gmail.com,1
2310125,Prasanth R,ECE,3,68.910004,EC1105|EC1104|EC1108|EC1106|EC1101|EC2107|EC2110|EC2104|EC2103,NULL,NULL,NULL,7.230000,2nuolgg6@gmail.com,1
2310126,Praveen Kumar P,ECE,3,70.769997,EC1109|EC1102|EC1103|EC1108|EC1106|EC1107|EC2108|EC2102|EC2104|EC2105|EC2101|EC2103,NULL,NULL,NULL,8.320000,5765gu7@gmail.com,1
2310127,Priya S,ECE,3,67.500000,EC1101|EC1104|EC1105|EC1110|EC2102|EC2110|EC2108|EC2103|EC2104,NULL,NULL,NULL,10.000000,k66l9jl@gmail.com,1
2310128,Ragul R,ECE,3,69.839996,EC1108|EC1106|EC1104|EC1105|EC1107|EC1103|EC2103|EC2108|EC2106|EC2107|EC2109|EC2110,NULL,NULL,NULL,5.960000,a15baoe05@gmail.com,1
2310129,Rahul S,ECE,3,68.690002,EC1107|EC1105|EC1104|EC1102|EC1106|EC1101|EC2109|EC2102|EC2107|EC2108|EC2103|EC2105,NULL,NULL,NULL,6.190000,gu02@gmail.com,1
2310130,Rajesh K,ECE,3,79.040001,EC1103|EC1108|EC1109|EC1106|EC1107|EC2109|EC2103|EC2107|EC2101|EC2104|EC2110,NULL,NULL,NULL,5.550000,vsn2e4@gmail.com,1
2310131,Rajkumar R,ECE,3,95.190002,EC1102|EC1109|EC1105|EC1108|EC2107|EC2102|EC2101|EC2105|EC2109,NULL,NULL,NULL,8.680000,aa0n3m6yk@gmail.com,1
2310132,Ramkumar R,ECE,3,79.839996,EC1108|EC1106|EC1105|EC1107|EC1104|EC2102|EC2109|EC2105|EC2104|EC2108|EC2110,NULL,NULL,NULL,8.230000,o2gh@gmail.com,1
2310133,Ranjith Kumar S,ECE,3,79.220001,EC1106|EC1107|EC1109|EC1108|EC2110|EC2108|EC2105|EC2103|EC2109|EC2107,NULL,NULL,NULL,9.470000,apjg@gmail.com,1
2310134,Ravi S,ECE,3,86.989998,EC1106|EC1104|EC1103|EC1108|EC1110|EC2101|EC2105|EC2106|EC2108|EC2104|EC2110,NULL,NULL,NULL,9.150000,6cg48@gmail.com,1
2310135,Ravichandran R,ECE,5,67.879997,EC1110|EC1105|EC1109|EC1106|EC1104|EC1108|EC2105|EC2107|EC2102|EC2101|EC3105|EC3101|EC3104|EC3102|EC3108|EC3106|EC4106|EC4110|EC4105|EC4108,NULL,NULL,NULL,8.470000,g34h2dj5u@gmail.com,1
2310136,Rithvik R,ECE,5,84.400002,EC1108|EC1101|EC1102|EC1103|EC1109|EC1105|EC2101|EC2105|EC2104|EC2108|EC2106|EC2110|EC3108|EC3110|EC3109|EC3102|EC3103|EC4103|EC4106|EC4107|EC4102,NULL,NULL,NULL,8.660000,q9csp@gmail.com,1
2310137,Sachin S,ECE,5,76.730003,EC1106|EC1102|EC1107|EC1103|EC1109|EC2107|EC2102|EC2109|EC2101|EC2106|EC2110|EC3103|EC3109|EC3106|EC3102|EC3101|EC3105|EC4104|EC4102|EC4105|EC4110|EC4101,NULL,NULL,NULL,6.830000,thuum7@gmail.com,1
2310138,Sai Charan R,ECE,5,81.019997,EC1103|EC1107|EC1101|EC1110|EC1106|EC2101|EC2105|EC2110|EC2107|EC2103|EC2104|EC3103|EC3106|EC3105|EC3108|EC3102|EC3101|EC4109|EC4107|EC4106|EC4110,NULL,NULL,NULL,7.170000,60nxkyqi4c@gmail.com,1
2310139,Sai Krishna S,ECE,5,92.150002,EC1105|EC1108|EC1102|EC1107|EC1109|EC1110|EC2102|EC2110|EC2108|EC2106|EC3101|EC3104|EC3102|EC3108|EC3110|EC4107|EC4109|EC4101|EC4110|EC4104|EC4108,NULL,NULL,NULL,7.840000,lggpuc@gmail.com,1
2310140,Saravanan S,ECE,5,72.550003,EC1105|EC1103|EC1107|EC1108|EC2110|EC2109|EC2101|EC2108|EC2106|EC2107|EC3103|EC3105|EC3104|EC3107|EC4103|EC4108|EC4107|EC4105|EC4106,NULL,NULL,NULL,10.000000,wozn@gmail.com,1
2310141,Saravana Kumar S,ECE,5,73.709999,EC1108|EC1107|EC1102|EC1110|EC2103|EC2108|EC2110|EC2107|EC2109|EC2104|EC3110|EC3106|EC3108|EC3105|EC4110|EC4104|EC4106|EC4103,NULL,NULL,NULL,5.930000,qtowb9g@gmail.com,1
2310142,Sathish Kumar S,ECE,5,77.519997,EC1108|EC1105|EC1104|EC1107|EC2102|EC2108|EC2103|EC2107|EC3102|EC3110|EC3104|EC3106|EC4101|EC4106|EC4103|EC4102,NULL,NULL,NULL,8.430000,afzy@gmail.com,1
2310143,Sharan S,ECE,5,78.970001,EC1106|EC1101|EC1109|EC1110|EC1107|EC2109|EC2102|EC2104|EC2105|EC3109|EC3102|EC3103|EC3107|EC4103|EC4104|EC4102|EC4109|EC4108,NULL,NULL,NULL,10.000000,c8emr3@gmail.com,1
2310144,Shashank S,ECE,5,79.769997,EC1105|EC1109|EC1107|EC1110|EC2109|EC2110|EC2106|EC2101|EC2103|EC2105|EC3110|EC3106|EC3105|EC3108|EC4101|EC4109|EC4106|EC4102,NULL,NULL,NULL,7.310000,9auu@gmail.com,1
2310145,Shivaraman S,ECE,5,59.150002,EC1106|EC1109|EC1103|EC1105|EC1110|EC1107|EC2105|EC2108|EC2110|EC2103|EC2106|EC3101|EC3109|EC3105|EC3104|EC4107|EC4108|EC4109|EC4110,NULL,NULL,NULL,10.000000,pocy@gmail.com,1
2310146,Siddharth S,ECE,5,83.110001,EC1110|EC1104|EC1102|EC1109|EC1105|EC1103|EC2104|EC2101|EC2103|EC2105|EC2102|EC3104|EC3102|EC3107|EC3109|EC3101|EC4105|EC4101|EC4110|EC4103|EC4106|EC4107,NULL,NULL,NULL,5.040000,94nhm@gmail.com,1
2310147,Siva S,ECE,5,77.699997,EC1102|EC1101|EC1109|EC1106|EC1108|EC2105|EC2101|EC2110|EC2106|EC3104|EC3102|EC3103|EC3105|EC3106|EC4108|EC4109|EC4107|EC4104,NULL,NULL,NULL,7.460000,liv553fqi@gmail.com,1
2310148,Sivaraman S,ECE,5,82.199997,EC1102|EC1107|EC1101|EC1109|EC1108|EC2101|EC2107|EC2102|EC2109|EC2104|EC2103|EC3101|EC3110|EC3106|EC3105|EC3107|EC4104|EC4109|EC4102|EC4108|EC4110,NULL,NULL,NULL,5.620000,wjm2@gmail.com,1
2310149,Sneha S,ECE,5,68.790001,EC1110|EC1109|EC1106|EC1103|EC1102|EC2101|EC2107|EC2110|EC2102|EC2106|EC3101|EC3108|EC3105|EC3103|EC4105|EC4103|EC4106|EC4104|EC4109,NULL,NULL,NULL,9.100000,4ird8@gmail.com,1
2310150,Sriram S,ECE,5,84.290001,EC1107|EC1109|EC1101|EC1106|EC1108|EC1102|EC2102|EC2104|EC2107|EC2110|EC2108|EC3105|EC3104|EC3106|EC3101|EC3109|EC4105|EC4101|EC4108|EC4107|EC4104,NULL,NULL,NULL,5.370000,quphyjid@gmail.com,1
2310151,Sudharsan S,ECE,5,82.589996,EC1108|EC1107|EC1101|EC1102|EC2105|EC2104|EC2110|EC2103|EC2102|EC3107|EC3109|EC3103|EC3108|EC3101|EC3104|EC4103|EC4104|EC4109|EC4106|EC4105,NULL,NULL,NULL,5.950000,7b2w7cmx@gmail.com,1
2310152,Suresh S,ECE,5,88.279999,EC1105|EC1101|EC1108|EC1106|EC2102|EC2103|EC2107|EC2109|EC2106|EC3107|EC3106|EC3105|EC3101|EC3103|EC4108|EC4110|EC4103|EC4104,NULL,NULL,NULL,6.180000,kuznxf0ql5@gmail.com,1
2310153,Suriya S,ECE,5,63.360001,EC1104|EC1103|EC1106|EC1105|EC1101|EC1109|EC2106|EC2101|EC2102|EC2105|EC2110|EC3107|EC3101|EC3103|EC3102|EC4108|EC4109|EC4107|EC4110|EC4103,NULL,NULL,NULL,3.300000,rxwdde7d7d@gmail.com,1
2310154,Tamilmani S,ECE,5,77.629997,EC1104|EC1106|EC1105|EC1102|EC1110|EC1109|EC2106|EC2107|EC2110|EC2104|EC2108|EC2103|EC3107|EC3105|EC3108|EC3109|EC3110|EC4104|EC4105|EC4110|EC4109,NULL,NULL,NULL,7.490000,f9qjsybk@gmail.com,1
2310155,Tharun S,ECE,5,79.269997,EC1107|EC1105|EC1110|EC1101|EC1109|EC1102|EC2103|EC2102|EC2110|EC2107|EC2106|EC2109|EC3106|EC3110|EC3105|EC3103|EC3108|EC4103|EC4101|EC4105|EC4104|EC4108,NULL,NULL,NULL,8.660000,byhq@gmail.com,1
2310156,Udhayakumar S,ECE,5,71.379997,EC1110|EC1104|EC1107|EC1108|EC1101|EC1102|EC2102|EC2103|EC2101|EC2105|EC3104|EC3109|EC3102|EC3103|EC3105|EC3110|EC4105|EC4110|EC4109|EC4103|EC4108,NULL,NULL,NULL,7.980000,w9czom@gmail.com,1
2310157,Vignesh S,ECE,7,68.239998,EC1106|EC1101|EC1103|EC1102|EC2105|EC2106|EC2108|EC2110|EC2107|EC3106|EC3108|EC3103|EC3110|EC3102|EC4107|EC4104|EC4101|EC4102|EC4106|EC5103|EC5110|EC5108|EC5105|EC6105|EC6107|EC6104|EC6106,NULL,NULL,NULL,6.840000,njwt@gmail.com,1
2310158,Vikram S,ECE,7,80.690002,EC1107|EC1103|EC1109|EC1108|EC2109|EC2105|EC2108|EC2102|EC3106|EC3101|EC3109|EC3107|EC3104|EC3102|EC4105|EC4108|EC4109|EC4107|EC5109|EC5110|EC5108|EC5102|EC5103|EC6110|EC6107|EC6108|EC6104|EC6103|EC6106,NULL,NULL,NULL,9.200000,x22zvppu31@gmail.com,1
2310159,Vinith S,ECE,7,69.239998,EC1105|EC1103|EC1108|EC1109|EC1104|EC1106|EC2102|EC2110|EC2108|EC2105|EC2101|EC3104|EC3109|EC3110|EC3101|EC3105|EC3108|EC4103|EC4101|EC4108|EC4109|EC4110|EC4104|EC5107|EC5109|EC5106|EC5110|EC5103|EC5102|EC6106|EC6107|EC6101|EC6109|EC6108|EC6102,NULL,NULL,NULL,4.520000,74sxf@gmail.com,1
2310160,Vishnu S,ECE,7,83.800003,EC1108|EC1101|EC1105|EC1102|EC1109|EC2106|EC2108|EC2110|EC2101|EC2107|EC3106|EC3109|EC3101|EC3102|EC3108|EC4105|EC4110|EC4108|EC4106|EC4104|EC5109|EC5102|EC5104|EC5108|EC5103|EC5105|EC6109|EC6107|EC6110|EC6108|EC6106,NULL,NULL,NULL,7.520000,82p4r@gmail.com,1
2310161,Abhishek S,ECE,7,71.589996,EC1107|EC1102|EC1110|EC1108|EC1109|EC2109|EC2102|EC2106|EC2110|EC2103|EC3105|EC3102|EC3108|EC3110|EC3106|EC3104|EC4102|EC4104|EC4109|EC4101|EC4103|EC5110|EC5108|EC5101|EC5105|EC5104|EC5109|EC6110|EC6101|EC6109|EC6103,NULL,NULL,NULL,5.940000,4ro95@gmail.com,1
2310162,Aditya N,ECE,7,62.349998,EC1104|EC1101|EC1103|EC1107|EC1106|EC2109|EC2104|EC2106|EC2107|EC2110|EC3109|EC3102|EC3105|EC3101|EC3103|EC3104|EC4104|EC4107|EC4101|EC4108|EC4103|EC4106|EC5102|EC5104|EC5109|EC5105|EC5107|EC5103|EC6104|EC6108|EC6103|EC6107|EC6109|EC6102,NULL,NULL,NULL,8.070000,41prt@gmail.com,1
2310163,Ajay G,ECE,7,75.540001,EC1102|EC1110|EC1104|EC1109|EC1108|EC2107|EC2103|EC2106|EC2102|EC2109|EC3108|EC3107|EC3101|EC3105|EC3102|EC3106|EC4106|EC4108|EC4104|EC4102|EC5107|EC5105|EC5101|EC5108|EC5109|EC5110|EC6108|EC6109|EC6107|EC6104,NULL,NULL,NULL,6.790000,ybgizl1x@gmail.com,1
2310164,Akash R,ECE,7,80.269997,EC1110|EC1101|EC1105|EC1109|EC1103|EC1107|EC2109|EC2108|EC2106|EC2110|EC2107|EC3104|EC3108|EC3103|EC3109|EC3102|EC3107|EC4104|EC4107|EC4110|EC4106|EC4108|EC4109|EC5108|EC5104|EC5102|EC5103|EC5107|EC6107|EC6109|EC6110|EC6105|EC6104|EC6106,NULL,NULL,NULL,7.910000,96tv5og@gmail.com,1
2310165,Anirudh R,ECE,7,80.220001,EC1104|EC1102|EC1101|EC1107|EC2105|EC2110|EC2101|EC2108|EC2104|EC3108|EC3102|EC3103|EC3110|EC3101|EC4103|EC4109|EC4110|EC4101|EC4105|EC4107|EC5107|EC5101|EC5104|EC5103|EC5109|EC6104|EC6102|EC6109|EC6108,NULL,NULL,NULL,10.000000,n3z8304ujh@gmail.com,1
2310166,Ankit S,ECE,7,77.410004,EC1105|EC1109|EC1110|EC1107|EC1101|EC1102|EC2108|EC2101|EC2104|EC2109|EC3109|EC3103|EC3101|EC3107|EC3102|EC4106|EC4108|EC4104|EC4105|EC4101|EC5109|EC5108|EC5101|EC5104|EC5106|EC5107|EC6107|EC6109|EC6103|EC6104|EC6108,NULL,NULL,NULL,9.030000,onz022kf@gmail.com,1
2310167,Aravind S,ECE,7,64.660004,EC1103|EC1110|EC1109|EC1104|EC1105|EC1102|EC2109|EC2103|EC2107|EC2105|EC3107|EC3103|EC3101|EC3109|EC3106|EC3104|EC4110|EC4104|EC4103|EC4109|EC5108|EC5103|EC5107|EC5105|EC5110|EC5109|EC6105|EC6101|EC6103|EC6110|EC6108|EC6102,NULL,NULL,NULL,7.240000,5insh5@gmail.com,1
2310168,Arjun S,ECE,7,84.660004,EC1105|EC1102|EC1108|EC1101|EC2109|EC2103|EC2110|EC2108|EC2105|EC3104|EC3105|EC3108|EC3102|EC4102|EC4103|EC4109|EC4101|EC5103|EC5107|EC5106|EC5101|EC5110|EC5108|EC6101|EC6103|EC6104|EC6107|EC6109|EC6108,NULL,NULL,NULL,6.550000,5dn8@gmail.com,1
2310169,Arun S,ECE,7,79.800003,EC1108|EC1103|EC1101|EC1110|EC2107|EC2110|EC2106|EC2104|EC2109|EC3108|EC3104|EC3102|EC3101|EC4105|EC4108|EC4106|EC4109|EC4107|EC4103|EC5102|EC5106|EC5101|EC5107|EC6101|EC6106|EC6109|EC6108|EC6107,NULL,NULL,NULL,5.800000,x7ukjoezb@gmail.com,1
2310170,Ashok K,ECE,7,88.860001,EC1103|EC1107|EC1105|EC1102|EC1108|EC2110|EC2104|EC2108|EC2109|EC2103|EC2102|EC3106|EC3105|EC3109|EC3101|EC4102|EC4101|EC4109|EC4107|EC4105|EC5107|EC5110|EC5102|EC5101|EC6110|EC6108|EC6103|EC6107|EC6106|EC6101,NULL,NULL,NULL,6.370000,2s6l@gmail.com,1
2310171,Ashwin R,ECE,7,84.830002,EC1107|EC1110|EC1109|EC1104|EC2103|EC2107|EC2106|EC2109|EC2105|EC3110|EC3102|EC3109|EC3106|EC3103|EC3107|EC4106|EC4108|EC4107|EC4103|EC4110|EC4102|EC5109|EC5102|EC5104|EC5107|EC5106|EC6103|EC6101|EC6109|EC6107,NULL,NULL,NULL,7.520000,eveywu6r@gmail.com,1
2310172,Atul S,ECE,7,69.510002,EC1108|EC1107|EC1105|EC1104|EC1110|EC2107|EC2103|EC2104|EC2102|EC3103|EC3105|EC3107|EC3102|EC4109|EC4101|EC4104|EC4107|EC4106|EC5102|EC5106|EC5101|EC5104|EC5110|EC6105|EC6101|EC6104|EC6106|EC6107|EC6102,NULL,NULL,NULL,2.870000,l7fb0jd@gmail.com,1
2310173,Avinash S,ECE,7,80.309998,EC1108|EC1106|EC1109|EC1101|EC2109|EC2105|EC2110|EC2103|EC2102|EC2104|EC3103|EC3106|EC3109|EC3105|EC3102|EC4109|EC4102|EC4105|EC4106|EC4107|EC5102|EC5105|EC5101|EC5104|EC6107|EC6102|EC6106|EC6110|EC6108|EC6105,NULL,NULL,NULL,7.010000,teb1ap8@gmail.com,1
2310174,Balaji S,ECE,7,78.120003,EC1105|EC1108|EC1109|EC1110|EC1104|EC1101|EC2103|EC2106|EC2102|EC2108|EC2105|EC2110|EC3103|EC3104|EC3102|EC3106|EC3109|EC3101|EC4102|EC4103|EC4108|EC4109|EC4107|EC5102|EC5107|EC5106|EC5104|EC6105|EC6107|EC6110|EC6102,NULL,NULL,NULL,6.530000,r7hap8j53z@gmail.com,1
2310175,Baskar S,ECE,7,61.860001,EC1101|EC1104|EC1107|EC1110|EC2106|EC2110|EC2101|EC2105|EC2104|EC2108|EC3104|EC3108|EC3101|EC3107|EC4107|EC4110|EC4101|EC4109|EC4104|EC5110|EC5101|EC5105|EC5103|EC5102|EC6108|EC6102|EC6107|EC6109|EC6101,NULL,NULL,NULL,8.900000,k6xrq060i@gmail.com,1
2310176,Bhaskar S,ECE,7,53.869999,EC1108|EC1101|EC1102|EC1103|EC1109|EC1104|EC2104|EC2105|EC2110|EC2109|EC3105|EC3104|EC3107|EC3106|EC3103|EC4109|EC4102|EC4103|EC4105|EC5107|EC5102|EC5104|EC5101|EC6103|EC6108|EC6101|EC6106,NULL,NULL,NULL,3.840000,ymwsyiae@gmail.com,1
